runs,cost
4682,1.4142104
4683,1.4141715
4684,3.7703496e-16
4685,1.4142115
4686,0.00009151819
4687,1.4142126
4688,1.4142135
4689,1.4142135
4690,1.4136968
4691,1.4142135
4692,1.4142135
4693,1.4139096
4694,1.4142091
4695,1.4142135
4696,1.413824
4697,1.4142135
4698,1.700761e-17
4699,1.4141495
4700,1.4142071
4701,2.0481856e-12
4702,7.8022786e-17
4703,1.4142027
4704,1.4142112
4705,1.414202
4706,1.413894
4707,1.413793
4708,1.414183
4709,1.4141141
4710,1.4141865
4711,1.4142135
4712,1.4142126
4713,1.4142134
4714,3.8629347e-18
4715,1.4142075
4716,1.1560232e-16
4717,1.4135648
4718,1.4142135
4719,1.4142135
4720,1.4142135
4721,1.4139898
4722,1.7580256e-18
4723,1.4142135
4724,1.4137506
4725,1.5612504e-20
4726,1.4133472
4727,1.414212
4728,1.4138886
4729,4.4618795e-15
4730,1.4138789
4731,4.3005145e-13
4732,8.8634425e-20
4733,1.4142135
4734,1.4142135
4735,1.15501445e-11
4736,1.4142036
4737,2.2127217e-21
4738,1.4142101
4739,1.414213
4740,1.4142096
4741,1.4141845
4742,1.4142135
4743,1.4142131
4744,1.4140217
4745,1.4140586
4746,1.4142135
4747,1.4142069
4748,1.4142135
4749,1.4141
4750,1.4141933
4751,1.4142015
4752,1.4142133
4753,1.4142125
4754,1.4136347
4755,1.4142005
4756,1.4141867
4757,1.4142135
4758,1.4142035
4759,1.4138039
4760,1.4142135
4761,1.4142135
4762,1.4142135
4763,1.4142135
4764,1.4140553
4765,1.4142135
4766,1.4141781
4767,1.4141895
4768,1.4142126
4769,1.4141959
4770,0.0
4771,1.4142135
4772,1.4141634
4773,1.4142126
4774,1.4142135
4775,1.414166
4776,1.4114054
4777,1.4142126
4778,1.414212
4779,1.4141706
4780,1.4125252
4781,1.4142134
4782,1.4141725
4783,1.4142023
4784,1.4142083
4785,0.0
4786,1.4142113
4787,1.4142087
4788,1.4142135
4789,1.4142067
4790,1.4141384
4791,1.4142071
4792,1.4141939
4793,1.413951
4794,1.4142135
4795,1.4141699
4796,1.4142135
4797,1.4142135
4798,1.4142013
4799,1.4142116
4800,8.435714e-16
4801,1.4141796
4802,1.4142126
4803,1.4142135
4804,1.4142075
4805,1.4142135
4806,1.4142135
4807,1.4142092
4808,1.414206
4809,1.4141887
4810,1.4142126
4811,1.4142126
4812,1.4142126
4813,1.4142119
4814,1.4142034
4815,1.4141368
4816,1.4142126
4817,1.4136988
4818,1.4142126
4819,1.4138558
4820,1.4142135
4821,1.4131923
4822,1.4142135
4823,1.4141837
4824,1.4141774
4825,1.4142135
4826,1.4142135
4827,1.4142123
4828,1.4141973
4829,1.4142135
4830,1.4140146
4831,1.4136487
4832,1.4142113
4833,1.4142135
4834,1.4134394
4835,1.6436689e-18
4836,1.4141271
4837,1.8716961e-22
4838,1.4142135
4839,1.4142121
4840,1.4139022
4841,2.0290868e-8
4842,1.4142123
4843,1.1500347e-17
4844,1.4142127
4845,1.4142135
4846,1.4141839
4847,1.4142135
4848,1.4140457
4849,1.4142135
4850,1.4142135
4851,1.4142051
4852,1.4142104
4853,1.4142126
4854,1.4141957
4855,4.281301e-17
4856,1.4142135
4857,1.414182
4858,1.4141619
4859,1.4142126
4860,1.4142126
4861,1.4141754
4862,1.4142135
4863,1.4142103
4864,1.4142135
4865,1.2685401e-17
4866,1.4130821
4867,1.4142135
4868,1.4141166
4869,1.4142135
4870,1.4142104
4871,1.4142133
4872,1.4142123
4873,1.4133689
4874,1.4133215
4875,1.4142135
4876,1.4142135
4877,1.4142115
4878,1.4142032
4879,1.4142115
4880,1.4022398
4881,1.4142126
4882,1.4139458
4883,1.4142135
4884,1.4142135
4885,1.4142095
4886,1.4141719
4887,1.4142134
4888,1.4142135
4889,1.4141388
4890,1.4142123
4891,1.414206
4892,1.4142135
4893,1.4141493
4894,1.4140878
4895,1.07538275e-11
4896,1.4141383
4897,1.4142135
4898,1.4142135
4899,1.4142135
4900,1.4142119
4901,1.4142135
4902,1.4142133
4903,1.4119709
4904,1.4142135
4905,5.510977e-16
4906,1.4141884
4907,1.413998
4908,1.4142134
4909,1.4142065
4910,8.888006e-12
4911,1.4142135
4912,1.4142123
4913,3.1884309e-9
4914,1.4141989
4915,1.4142135
4916,1.4142135
4917,1.4141806
4918,1.414212
4919,3.6268877e-11
4920,4.3042078e-13
4921,1.4142135
4922,1.4139178
4923,1.4139738
4924,1.4142103
4925,1.4142125
4926,1.4135776
4927,1.4142135
4928,1.4142061
4929,1.4142135
4930,1.4142119
4931,1.4141743
4932,1.4142127
4933,1.4142103
4934,1.4142127
4935,1.4132707
4936,1.414199
4937,1.4142123
4938,1.414138
4939,1.4140091
4940,1.4142123
4941,1.4142135
4942,1.4141917
4943,1.4142135
4944,3.683676e-18
4945,1.4142028
4946,1.4142135
4947,1.4142127
4948,1.4142104
4949,1.4141852
4950,1.4138052
4951,1.7638388e-16
4952,1.4141835
4953,1.4142135
4954,1.4142135
4955,2.8789625e-13
4956,1.414179
4957,1.414208
4958,1.4142114
4959,3.1414735e-11
4960,1.4141945
4961,1.4142042
4962,1.4142126
4963,1.4142123
4964,1.4142135
4965,1.4142135
4966,1.4142135
4967,1.4142042
4968,1.4142135
4969,1.4142126
4970,1.4141786
4971,1.4142113
4972,1.4142135
4973,1.4142097
4974,1.414207
4975,1.4142109
4976,1.4141877
4977,1.4142135
4978,1.4141641
4979,3.793338e-19
4980,1.4142126
4981,1.4142135
4982,1.4142107
4983,1.4141918
4984,1.4137614
4985,1.4141959
4986,1.4141915
4987,6.0090556e-13
4988,1.4142135
4989,1.4111108
4990,1.4142095
4991,1.4140083
4992,1.4141793
4993,1.414159
4994,1.4141278
4995,1.414132
4996,1.4142109
4997,1.4142008
4998,1.4142109
4999,1.4142135
5000,1.4142135
5001,1.4142135
5002,1.4142135
5003,1.4142126
5004,3.2283606e-20
5005,1.414208
5006,1.4142091
5007,1.4140763
5008,1.4141392
5009,1.4140494
5010,1.4142123
5011,1.4142126
5012,7.1358836e-10
5013,1.4112017e-11
5014,1.4142135
5015,1.4142013
5016,1.4141988
5017,5.3528094e-8
5018,1.4142135
5019,0.0
5020,1.4138942
5021,9.576461e-10
5022,1.4141481
5023,1.4142135
5024,9.203569e-21
5025,1.4141073
5026,1.414213
5027,1.4141986
5028,3.497515e-19
5029,1.4142135
5030,1.4142134
5031,1.4142123
5032,1.4142106
5033,1.4137701
5034,1.4141922
5035,1.4137367
5036,1.4142127
5037,1.4135668
5038,1.4142101
5039,1.4142135
5040,1.4142135
5041,1.4141937
5042,1.4142135
5043,1.4142135
5044,1.4141202
5045,1.4142101
5046,1.1380954e-17
5047,1.4142066
5048,1.4142122
5049,1.4141963
5050,1.4141996
5051,1.4142135
5052,1.4142135
5053,1.414213
5054,1.4140902
5055,1.4142135
5056,1.4142032
5057,1.4142084
5058,1.4142103
5059,1.2840787e-16
5060,1.4142103
5061,1.4141973
5062,1.4142108
5063,1.5234754e-10
5064,1.4142135
5065,1.4138771
5066,1.4142135
5067,1.4142109
5068,1.4141757
5069,1.4141909
5070,1.4142135
5071,4.95692e-17
5072,1.4141973
5073,1.4140098
5074,1.4142126
5075,1.4142134
5076,1.4142135
5077,1.4142135
5078,1.4510725e-14
5079,1.4142135
5080,1.4141966
5081,1.4142135
5082,1.4142095
5083,1.4142115
5084,1.4142135
5085,1.4142118
5086,1.3921108e-19
5087,1.4142135
5088,1.4142135
5089,1.4140717
5090,1.4142135
5091,3.5540497e-13
5092,1.4142126
5093,1.4142113
5094,1.4142135
5095,1.4142135
5096,1.4138874
5097,1.4142126
5098,5.976386e-12
5099,2.4035223e-12
5100,1.4142135
5101,1.4142135
5102,1.4141643
5103,3.239226e-14
5104,1.4141786
5105,1.4142127
5106,1.4142091
5107,1.4142112
5108,1.4141213
5109,1.4009817
5110,1.0755654e-11
5111,1.4141964
5112,1.4138466
5113,1.4142061
5114,1.4142135
5115,1.4142135
5116,1.4142101
5117,1.4142132
5118,1.4136043
5119,1.4141965
5120,1.4142135
5121,1.4142126
5122,1.4142097
5123,1.4140471
5124,1.4141974
5125,1.4142096
5126,1.1550763e-11
5127,1.4142091
5128,1.4142135
5129,1.414205
5130,4.3805053e-9
5131,3.9661274e-10
5132,1.3845255
5133,1.414134
5134,1.4141979
5135,1.4142135
5136,1.4142135
5137,1.41278
5138,1.4142126
5139,1.4142125
5140,1.4142135
5141,1.4142135
5142,1.4141032
5143,1.4142127
5144,1.4142135
5145,1.4142135
5146,1.4142109
5147,1.4141736
5148,1.414212
5149,1.4142135
5150,1.4142135
5151,1.4142135
5152,1.4141604
5153,1.4137893
5154,1.4142135
5155,1.4142123
5156,1.4142135
5157,1.4142126
5158,1.4142135
5159,1.4142135
5160,1.4142115
5161,1.4142135
5162,1.4142108
5163,1.4142135
5164,1.4142125
5165,1.4142135
5166,1.4142118
5167,1.4142135
5168,1.4142004
5169,1.4139048
5170,2.5311732e-16
5171,1.4142126
5172,1.4142135
5173,1.4141939
5174,1.4142103
5175,1.4142059
5176,1.4142073
5177,1.4142135
5178,1.4141884
5179,1.4142135
5180,1.4142025
5181,1.4141151
5182,1.4142133
5183,1.4142135
5184,1.4142135
5185,1.4371977e-14
5186,6.088345e-16
5187,9.7602275e-18
5188,1.4142135
5189,8.002986e-20
5190,1.4141876
5191,4.173038e-16
5192,1.5366271e-16
5193,1.4141905
5194,1.3225118e-15
5195,1.4141289
5196,1.4141927
5197,1.4141988
5198,1.4142126
5199,1.4142135
5200,1.4142109
5201,1.4141177
5202,1.4142134
5203,1.4141438
5204,1.4142135
5205,1.4142134
5206,1.4142135
5207,1.4142135
5208,1.4142135
5209,1.4141605
5210,1.4141239
5211,1.4142135
5212,4.4395036e-20
5213,1.4142135
5214,1.4142005
5215,1.4142135
5216,1.4142084
5217,1.4135314
5218,1.4141476
5219,1.4142135
5220,0.0
5221,1.4141731
5222,1.4142135
5223,1.4139085
5224,3.276606e-11
5225,2.4343028e-16
5226,1.4142135
5227,1.4142109
5228,1.4142135
5229,1.414208
5230,1.4142135
5231,1.4142135
5232,1.4137489
5233,3.557021e-13
5234,1.4141595
5235,1.4139522
5236,1.4142135
5237,1.414193
5238,1.4142065
5239,4.090805e-15
5240,1.4142025
5241,1.4141407
5242,1.4142135
5243,4.204941e-8
5244,1.4141517
5245,1.4142022
5246,1.4142135
5247,1.4141622
5248,1.4142135
5249,1.4141521
5250,1.3960425e-18
5251,1.4142135
5252,1.4507671e-10
5253,1.4141643
5254,1.4142135
5255,1.4142135
5256,1.4134994
5257,1.4142126
5258,1.4142039
5259,1.4142135
5260,1.4142115
5261,1.4141926
5262,1.4123989
5263,1.4142135
5264,1.4142126
5265,1.4142135
5266,1.1856207e-17
5267,1.414207
5268,1.4142135
5269,1.413253
5270,1.414212
5271,1.4133247
5272,1.4141954
5273,1.4142135
5274,1.4142135
5275,1.4141936
5276,1.4142135
5277,1.4142135
5278,1.4142135
5279,1.414212
5280,1.4142114
5281,1.4142135
5282,1.4142126
5283,1.4142135
5284,1.4142034
5285,1.4142135
5286,1.4142109
5287,1.4141753
5288,1.4142135
5289,6.2983516e-9
5290,1.4142125
5291,1.4142073
5292,1.4142135
5293,1.4142134
5294,4.5075155e-19
5295,1.4137135
5296,1.4141784
5297,1.4142135
5298,1.4142135
5299,1.4142126
5300,1.4142135
5301,1.4142085
5302,1.4142135
5303,1.3518116e-10
5304,1.4138665
5305,1.414149
5306,1.4142135
5307,1.4141995
5308,1.4141648
5309,1.402131e-9
5310,1.4142125
5311,1.4142135
5312,1.4109242
5313,1.4141847
5314,1.4142135
5315,1.4142135
5316,1.4141985
5317,1.4141333
5318,1.4142135
5319,1.4142135
5320,1.4142135
5321,1.4062743
5322,1.4142135
5323,1.414189
5324,1.4142113
5325,1.413388
5326,1.4138111
5327,1.4142135
5328,1.4142135
5329,1.4142132
5330,1.4142135
5331,1.4142135
5332,1.4142135
5333,1.4135462
5334,1.4141943
5335,1.4142135
5336,1.4142135
5337,1.413943
5338,1.4142134
5339,1.4141867
5340,1.4142135
5341,1.4141872
5342,4.0857415e-16
5343,1.4142135
5344,1.414212
5345,1.4142135
5346,1.4121463
5347,1.4142108
5348,1.4142083
5349,1.414211
5350,1.4142135
5351,1.4142091
5352,1.4142135
5353,1.4142135
5354,1.4142002
5355,1.4142038
5356,1.4142135
5357,1.4142063
5358,1.4142135
5359,1.4142022
5360,1.4141976
5361,1.4142126
5362,1.4141321
5363,1.4142135
5364,1.4142051
5365,1.4142135
5366,1.4137832
5367,1.4141548
5368,1.4142135
5369,1.4142126
5370,1.4142052
5371,1.4142127
5372,1.4141808
5373,1.4142085
5374,1.4142135
5375,1.7998293e-10
5376,1.414187
5377,5.567524e-16
5378,1.4142094
5379,1.4142032
5380,1.4142045
5381,1.4142135
5382,1.4142135
5383,1.4142135
5384,1.4142135
5385,1.4141634
5386,1.4142131
5387,1.4142135
5388,1.414193
5389,1.4142126
5390,1.4142083
5391,1.4142135
5392,1.4141859
5393,1.4142113
5394,1.4142135
5395,1.4142126
5396,1.4142135
5397,1.4139957
5398,1.4142115
5399,8.042015e-20
5400,1.4131063
5401,1.414181
5402,1.4142097
5403,1.4141043
5404,5.122015e-13
5405,1.4142063
5406,1.4142101
5407,1.4142067
5408,1.4142126
5409,1.4142103
5410,1.4142092
5411,1.4142061
5412,1.5703475e-20
5413,1.4142135
5414,1.4142135
5415,1.4142135
5416,1.4135579
5417,1.4142135
5418,1.4142115
5419,1.4141123
5420,1.4141381
5421,1.413903
5422,1.4142135
5423,1.4142071
5424,1.4142127
5425,1.4142135
5426,1.4142135
5427,1.21024275e-8
5428,1.4142135
5429,1.4142135
5430,1.4139464
5431,1.4142135
5432,1.4142045
5433,1.4142135
5434,1.4141408
5435,9.2974585e-17
5436,1.4655735e-15
5437,1.4142118
5438,1.4142085
5439,1.4142106
5440,1.2857394e-20
5441,1.4135636
5442,1.4142135
5443,1.4141712
5444,1.4141625
5445,1.4142126
5446,1.4142121
5447,1.4141884
5448,1.4142135
5449,8.662687e-19
5450,1.4142135
5451,1.4142094
5452,1.4142069
5453,1.4142133
5454,1.4142135
5455,1.4142135
5456,1.4142135
5457,1.4142135
5458,2.701773e-16
5459,1.4141123
5460,1.4142088
5461,1.4142101
5462,1.4142135
5463,1.4142135
5464,1.4142126
5465,1.412968
5466,1.4142135
5467,1.4142135
5468,1.4142063
5469,1.4142123
5470,1.4142025
5471,1.4142135
5472,1.4142135
5473,1.4140004
5474,1.4142135
5475,1.4142091
5476,1.4142126
5477,1.4142122
5478,1.4142127
5479,1.4140971
5480,1.4142135
5481,2.5531782e-17
5482,1.4141481
5483,1.4142127
5484,1.4142135
5485,1.4142126
5486,1.4142135
5487,1.4142075
5488,1.4142135
5489,1.4135842
5490,1.4142135
5491,1.4142135
5492,1.414198
5493,1.4142135
5494,1.4141458
5495,1.4219472e-12
5496,1.4142134
5497,1.4141723
5498,1.4142135
5499,1.4142135
5500,1.413962
5501,1.4142056
5502,1.4142135
5503,1.4142056
5504,1.4142135
5505,1.4138484
5506,1.4105481
5507,1.4142135
5508,1.4141954
5509,1.4142097
5510,1.4141973
5511,1.4141998
5512,1.4141874
5513,1.4142135
5514,1.4128325
5515,1.4141202
5516,1.4142135
5517,1.414212
5518,1.4142135
5519,1.4142135
5520,1.4142126
5521,1.4142112
5522,1.4142135
5523,1.4142135
5524,1.4140296
5525,1.4142135
5526,1.4142116
5527,1.4142135
5528,1.4141912
5529,1.4018257
5530,1.4139205
5531,1.4141182
5532,1.4142135
5533,1.4142135
5534,1.4142119
5535,1.4142118
5536,1.4142123
5537,1.4142135
5538,1.4142125
5539,1.4142135
5540,1.4142135
5541,1.4142135
5542,1.4142135
5543,1.4142135
5544,1.4142028
5545,1.4142103
5546,1.4142135
5547,1.4142127
5548,1.4142135
5549,1.4142085
5550,1.4142135
5551,1.4142135
5552,1.4142097
5553,1.4142088
5554,1.4141945
5555,1.4142135
5556,1.4142135
5557,0.0
5558,1.4142135
5559,1.4142116
5560,1.4142091
5561,1.4142134
5562,1.4141948
5563,1.4142104
5564,1.4136562
5565,1.4142135
5566,1.4142135
5567,1.4142032
5568,1.4142135
5569,1.4142114
5570,1.4142022
5571,1.4134377
5572,1.4142135
5573,1.414113
5574,1.4142135
5575,1.4142135
5576,1.4142126
5577,1.4141098
5578,1.4141501
5579,1.4139813
5580,1.7205048e-12
5581,1.4139688
5582,1.4142135
5583,1.1093112e-15
5584,1.4142135
5585,1.414205
5586,1.4142135
5587,1.4142135
5588,1.4141313
5589,1.4142135
5590,1.4142135
5591,1.4142131
5592,1.4142135
5593,3.4982195e-21
5594,1.4142135
5595,3.6719606e-21
5596,3.0803332e-19
5597,1.4142098
5598,6.034151e-20
5599,1.4140478
5600,1.4142084
5601,1.4109639
5602,1.4142135
5603,1.4142126
5604,1.413734
5605,1.4137052
5606,1.4142135
5607,1.4142135
5608,1.4142135
5609,1.4142046
5610,1.4142135
5611,1.4140879
5612,1.4142135
5613,1.413675
5614,1.4141984
5615,1.4141109
5616,1.4142122
5617,1.4142128
5618,1.4142135
5619,1.4141657
5620,2.9538636e-20
5621,1.4142101
5622,1.4140232
5623,1.4142135
5624,1.4141892
5625,1.4142126
5626,1.4139208
5627,1.4142135
5628,1.4142135
5629,1.4142115
5630,1.4142135
5631,1.4141821
5632,1.4142135
5633,1.4141957
5634,4.3003277e-13
5635,1.4142135
5636,2.0462423e-8
5637,1.4140388
5638,1.4142135
5639,1.4142135
5640,1.414177
5641,1.4140403
5642,1.4142135
5643,1.4142135
5644,1.4142135
5645,1.4142135
5646,3.3306384e-16
5647,1.4142135
5648,1.4142135
5649,1.4142115
5650,1.4142122
5651,1.4141914
5652,1.4132898
5653,1.4141084
5654,1.4142126
5655,1.4142126
5656,1.4142135
5657,1.4142135
5658,1.4141035
5659,1.4142135
5660,2.9537238e-21
5661,1.414212
5662,1.4142135
5663,1.4132794
5664,1.4142135
5665,1.4142135
5666,1.414211
5667,1.4138505
5668,1.4142135
5669,1.4142109
5670,1.4142135
5671,1.4142134
5672,1.4142135
5673,1.4141959
5674,1.4142109
5675,1.4142135
5676,1.4119856
5677,1.4142135
5678,1.4141884
5679,1.4141227
5680,1.4142135
5681,1.4142135
5682,1.4142134
5683,1.4142007
5684,1.4142098
5685,1.4142126
5686,1.4142123
5687,1.4141703
5688,1.4142103
5689,1.4137961
5690,1.4142134
5691,1.4141979
5692,1.4141773
5693,1.4142135
5694,1.4131004
5695,1.4141659
5696,1.414145
5697,1.7348323e-15
5698,1.4141617
5699,1.4142135
5700,1.4142135
5701,1.4142126
5702,2.3879338e-16
5703,1.4142123
5704,1.4142135
5705,1.4142118
5706,1.4142135
5707,1.4142135
5708,1.4141877
5709,1.4142135
5710,1.4142135
5711,1.1815069e-15
5712,1.414209
5713,1.4142135
5714,1.4142041
5715,1.4139221
5716,1.4142135
5717,1.4142091
5718,1.4142135
5719,1.4142134
5720,1.4142135
5721,1.4142044
5722,0.0
5723,1.4142135
5724,1.4142135
5725,1.4142126
5726,1.4142135
5727,1.4142135
5728,1.4142069
5729,1.4141818
5730,1.5020858e-11
5731,1.4142108
5732,1.4142135
5733,1.4142126
5734,1.4142135
5735,1.4142095
5736,0.0
5737,1.4142126
5738,1.4142135
5739,1.4142126
5740,1.4141729
5741,1.4141397
5742,1.414212
5743,1.4142135
5744,1.4142135
5745,1.4141951
5746,1.4142126
5747,1.4141455
5748,1.4142027
5749,1.4142135
5750,1.4141909
5751,1.4142135
5752,1.4142135
5753,1.4142135
5754,1.4142109
5755,1.414213
5756,1.4142039
5757,1.4142126
5758,1.4142127
5759,1.4142135
5760,1.4142092
5761,1.4141791
5762,1.4142091
5763,1.4142135
5764,1.4141793
5765,1.4141672
5766,4.300233e-13
5767,1.4142135
5768,1.4142077
5769,1.4142102
5770,2.580201e-17
5771,1.4142135
5772,1.4142135
5773,1.41421
5774,1.4142057
5775,1.4142135
5776,1.4141883
5777,1.4142135
5778,1.4142115
5779,1.4138831
5780,1.4141977
5781,1.4138235
5782,1.4142028
5783,1.4142135
5784,1.414172
5785,1.4142135
5786,1.4142135
5787,1.4142135
5788,1.4141617
5789,1.4142135
5790,1.4142135
5791,1.4142135
5792,1.4142004
5793,1.4142028
5794,1.4142115
5795,1.4142135
5796,1.4141848
5797,1.4142005
5798,1.414213
5799,1.4142112
5800,1.4142134
5801,1.4142135
5802,1.4142135
5803,1.4141829
5804,1.267267e-15
5805,1.4136307
5806,1.4141624
5807,1.4142135
5808,1.4142082
5809,2.1685538e-9
5810,1.4142135
5811,1.4142135
5812,1.4140342
5813,1.4142118
5814,1.4141978
5815,5.9549643e-7
5816,1.4132289
5817,1.4142101
5818,1.4142135
5819,1.4142135
5820,1.4142135
5821,1.4141908
5822,1.4142135
5823,1.4142103
5824,1.413804
5825,1.4142135
5826,4.3332894e-22
5827,3.640536e-12
5828,1.4142135
5829,1.4141948
5830,1.4142127
5831,1.4141841
5832,1.4141854
5833,2.6280494e-16
5834,1.4142135
5835,1.4142123
5836,1.4142135
5837,1.4142135
5838,1.4142109
5839,1.4142046
5840,1.4141392
5841,1.4142135
5842,1.4141207
5843,1.414107
5844,1.4142135
5845,1.4142135
5846,1.414212
5847,1.4141637
5848,1.4142135
5849,6.082406e-8
5850,1.4142131
5851,1.414189
5852,1.4141427
5853,1.4142079
5854,1.414184
5855,1.4142135
5856,3.5547712e-13
5857,1.4141891
5858,1.414204
5859,1.4142135
5860,1.4142135
5861,1.4142135
5862,1.0375015e-17
5863,1.4142135
5864,1.4142135
5865,1.4142126
5866,1.4142135
5867,1.413647
5868,1.4142135
5869,1.4142126
5870,1.4142135
5871,1.4141654
5872,1.4142135
5873,1.4141126
5874,1.4142135
5875,1.4142135
5876,1.4142051
5877,1.4140309
5878,1.4142135
5879,1.4142135
5880,1.4140408
5881,1.4141884
5882,1.4142135
5883,1.4142103
5884,1.4142126
5885,1.4142097
5886,1.4142101
5887,1.4142135
5888,1.4139912
5889,1.4142134
5890,1.4142112
5891,1.4139421
5892,1.4142135
5893,1.4142135
5894,1.4142101
5895,1.4142126
5896,1.4142106
5897,1.4142135
5898,1.0275476e-12
5899,1.4142135
5900,1.4142135
5901,1.4141508
5902,1.4141933
5903,1.4142127
5904,1.4142135
5905,1.4142135
5906,1.4142008
5907,1.4142135
5908,1.4142135
5909,1.4141282
5910,1.41421
5911,1.4142017
5912,1.4140704
5913,1.4142135
5914,1.4142135
5915,1.4142122
5916,1.4142134
5917,1.4142135
5918,1.4142126
5919,1.4141414
5920,1.4142034
5921,1.4142108
5922,1.4120135
5923,1.4139841
5924,1.4142135
5925,1.4141594
5926,1.4142135
5927,1.4128668
5928,1.4142115
5929,1.4142135
5930,1.4142135
5931,1.4142135
5932,1.4142126
5933,1.4142135
5934,1.413347
5935,1.4142057
5936,1.4141622
5937,1.4141208
5938,1.4140857
5939,1.4141793
5940,1.4142135
5941,1.4142026
5942,1.4141314
5943,1.4142135
5944,1.4142126
5945,1.4141589
5946,1.4142135
5947,1.4137113
5948,1.4142075
5949,1.4142113
5950,1.4142135
5951,1.4141957
5952,1.4142135
5953,1.4138956
5954,1.4142135
5955,1.4141899
5956,1.4141945
5957,1.4142135
5958,1.4142085
5959,1.4142135
5960,1.4142116
5961,1.4142114
5962,1.414155
5963,1.4142135
5964,1.414211
5965,1.4142034
5966,1.4142075
5967,1.4142135
5968,1.4139292
5969,1.4142135
5970,1.4142132
5971,1.4142082
5972,1.4142119
5973,1.4138947
5974,1.3467418e-18
5975,3.0180193e-22
5976,1.4142085
5977,1.4142126
5978,1.4142135
5979,1.6440101e-11
5980,1.4142023
5981,1.4142126
5982,1.4142135
5983,1.4142069
5984,1.4142108
5985,1.4142126
5986,1.4141839
5987,1.4142135
5988,1.4142112
5989,1.4142135
5990,1.4142135
5991,1.4142048
5992,1.4142135
5993,1.4142132
5994,1.4142127
5995,4.7486996e-17
5996,1.4142135
5997,1.4142135
5998,1.4142135
5999,3.075187e-11
6000,1.4142134
6001,1.4141939
6002,6.2715423e-12
6003,1.4139051
6004,1.4142135
6005,1.4142119
6006,1.4142135
6007,1.4142135
6008,1.4142134
6009,1.4142135
6010,1.4142088
6011,1.4142135
6012,1.4141341
6013,1.4140645
6014,1.4142135
6015,1.4142122
6016,1.4142135
6017,1.4142135
6018,1.4142135
6019,1.4142135
6020,1.4142075
6021,9.989458e-21
6022,1.792143e-21
6023,1.414212
6024,1.4142064
6025,1.4141332
6026,6.448549e-19
6027,1.4142135
6028,1.4141921
6029,1.414101
6030,1.4141984
6031,1.14912325e-7
6032,1.4142135
6033,1.4142127
6034,1.4141994
6035,1.4142135
6036,1.4141954
6037,1.4142091
6038,1.4142123
6039,1.4142135
6040,1.4100281
6041,1.4142135
6042,1.4142126
6043,1.4138653
6044,1.4142135
6045,5.682068e-7
6046,1.4142135
6047,1.4142126
6048,1.4142045
6049,1.413904
6050,1.4141307
6051,1.4142135
6052,1.4142135
6053,1.4142135
6054,1.4142135
6055,1.4138199
6056,1.4141752
6057,6.693953e-20
6058,0.0
6059,1.4142029
6060,1.4142115
6061,1.4142135
6062,1.4142135
6063,1.4142135
6064,1.4142135
6065,1.414171
6066,1.4142135
6067,1.4142107
6068,1.4142135
6069,1.4142125
6070,1.4142135
6071,1.4140797
6072,1.4142135
6073,1.4142135
6074,1.4139216
6075,1.4142115
6076,1.4141791
6077,1.4142135
6078,1.4141285
6079,1.4142135
6080,1.4142135
6081,1.4142135
6082,1.4142135
6083,1.4142135
6084,1.4142126
6085,1.4142073
6086,1.4142135
6087,1.4138837
6088,1.4142135
6089,1.4142127
6090,1.4142135
6091,1.4142135
6092,1.4142135
6093,9.7972894e-11
6094,1.4142064
6095,1.4142118
6096,1.4142135
6097,1.4142135
6098,1.4142034
6099,1.4142135
6100,1.4142114
6101,1.4081305
6102,1.4142109
6103,1.4142135
6104,2.2366572e-21
6105,1.4142135
6106,1.4142101
6107,1.4142135
6108,1.4142007
6109,1.4142122
6110,1.4142135
6111,1.4142135
6112,1.4142135
6113,1.414183
6114,1.4142063
6115,1.4142135
6116,6.2888e-11
6117,1.4141866
6118,1.4142126
6119,1.4142134
6120,1.4142126
6121,3.77177e-11
6122,1.4142135
6123,1.4142135
6124,3.743392e-23
6125,1.4142135
6126,1.4142135
6127,1.4142133
6128,1.4142135
6129,1.4142135
6130,1.4142104
6131,1.4142106
6132,1.4142135
6133,1.4142116
6134,1.4142127
6135,0.0
6136,1.4142135
6137,1.4142135
6138,1.4141662
6139,1.4142123
6140,1.4142115
6141,1.4142118
6142,1.4139687
6143,2.592442e-12
6144,1.4142126
6145,1.4142135
6146,1.4142123
6147,1.4142135
6148,1.4142135
6149,1.4141762
6150,1.4142135
6151,1.4142135
6152,1.4142135
6153,1.4142135
6154,1.4142135
6155,1.4142126
6156,1.4141979
6157,1.414209
6158,1.4142135
6159,1.414213
6160,1.4142126
6161,1.4142088
6162,1.4142101
6163,1.4141997
6164,1.4142113
6165,1.4142135
6166,1.4142026
6167,1.4142135
6168,1.4142135
6169,1.4142135
6170,1.4142135
6171,1.4138637
6172,1.4142135
6173,1.4142135
6174,1.4141754
6175,0.0
6176,1.4142135
6177,1.4141915
6178,1.4141785
6179,1.4142071
6180,1.3181844e-21
6181,1.4142135
6182,1.4114683
6183,1.4142135
6184,1.4142075
6185,1.4142135
6186,1.8653214e-21
6187,1.4142135
6188,1.4142125
6189,1.4142103
6190,1.4141855
6191,3.2961092e-20
6192,1.4142135
6193,1.4142135
6194,1.4142135
6195,1.4142112
6196,1.4142135
6197,1.414117
6198,1.4142135
6199,1.4124131
6200,1.4142135
6201,1.4142135
6202,1.4142027
6203,1.4142135
6204,1.4142135
6205,1.4141592
6206,1.4141814
